5.900000000000000e-012 -4.129999999999998e-004 -3.284244442370546e-004 
6.100000000000000e-012 -4.269999999999999e-004 -3.738941441996600e-004 
6.299999999999999e-012 -4.410000000000000e-004 -4.725867110017089e-004 
6.499999999999999e-012 -4.549999999999997e-004 -5.323321715509111e-004 
6.699999999999999e-012 -4.690000000000002e-004 -5.911430518583976e-004 
6.899999999999999e-012 -4.829999999999999e-004 -6.831864889679956e-004 
7.099999999999999e-012 -4.970000000000007e-004 -7.224994592016598e-004 
7.300000000000000e-012 -5.110000000000005e-004 -8.238601014006741e-004 
7.500000000000000e-012 -5.250000000000007e-004 -9.324404315774186e-004 
7.700000000000000e-012 -5.390000000000007e-004 -9.609347697534077e-004 
7.900000000000000e-012 -5.529999999999994e-004 -9.681674014332876e-004 
8.100000000000000e-012 -5.669999999999995e-004 -9.070255357131280e-004 
8.300000000000000e-012 -5.809999999999998e-004 -8.078451291573717e-004 
8.500000000000000e-012 -5.950000000000007e-004 -7.981156944056943e-004 
8.700000000000000e-012 -6.090000000000000e-004 -7.873871956231222e-004 
8.900000000000000e-012 -6.230000000000001e-004 -7.862022560867672e-004 
9.100000000000000e-012 -6.369999999999993e-004 -8.733574731346392e-004 
9.300000000000000e-012 -6.509999999999999e-004 -9.559264207064052e-004 
9.500000000000000e-012 -6.649999999999999e-004 -1.047162371672762e-003 
9.700000000000000e-012 -6.789999999999994e-004 -1.162299406953648e-003 
9.899999999999999e-012 -6.929999999999996e-004 -1.266781182016007e-003 
1.010000000000000e-011 -7.000000000000002e-004 -1.240214641451521e-003 
1.030000000000000e-011 -6.999999999999998e-004 -1.187645435204710e-003 
1.050000000000000e-011 -6.999999999999998e-004 -1.100806388648335e-003 
1.070000000000000e-011 -6.999999999999995e-004 -1.037345636710820e-003 
1.090000000000000e-011 -7.000000000000000e-004 -1.017889881132425e-003 
1.110000000000000e-011 -7.000000000000005e-004 -1.111051290994686e-003 
1.130000000000000e-011 -6.999999999999999e-004 -1.171240242978858e-003 
1.150000000000000e-011 -7.000000000000003e-004 -1.241390626848471e-003 
1.170000000000000e-011 -6.999999999999999e-004 -1.314048987350533e-003 
1.190000000000000e-011 -7.000000000000004e-004 -1.291383860938505e-003 
1.210000000000000e-011 -7.000000000000009e-004 -1.237073049673754e-003 
1.230000000000000e-011 -6.999999999999995e-004 -1.188550893272204e-003 
1.250000000000000e-011 -7.000000000000003e-004 -1.138564478799822e-003 
1.270000000000000e-011 -7.000000000000013e-004 -1.111593892678699e-003 
1.290000000000000e-011 -7.000000000000004e-004 -1.122087826905844e-003 
1.310000000000000e-011 -7.000000000000008e-004 -1.210843384567575e-003 
1.330000000000000e-011 -7.000000000000016e-004 -1.244914987751988e-003 
1.350000000000000e-011 -7.000000000000010e-004 -1.255958486945657e-003 
1.370000000000000e-011 -7.000000000000005e-004 -1.236328035804586e-003 
1.390000000000000e-011 -7.000000000000002e-004 -1.163683913497043e-003 
1.410000000000000e-011 -7.000000000000010e-004 -1.037652911657036e-003 
1.430000000000000e-011 -6.999999999999989e-004 -9.980268374037554e-004 
1.450000000000000e-011 -6.999999999999997e-004 -1.038190049179098e-003 
1.470000000000000e-011 -6.999999999999997e-004 -1.114290132538949e-003 
1.490000000000000e-011 -7.000000000000008e-004 -1.189885337693786e-003 
1.510000000000000e-011 -6.999999999999995e-004 -1.238761825661640e-003 
1.530000000000000e-011 -6.999999999999998e-004 -1.287525937126824e-003 
1.550000000000000e-011 -6.999999999999998e-004 -1.241136066188496e-003 
1.570000000000000e-011 -7.000000000000010e-004 -1.197314983598054e-003 
1.590000000000000e-011 -7.000000000000008e-004 -1.122818981330566e-003 
1.610000000000000e-011 -6.999999999999995e-004 -1.069522605762439e-003 
1.630000000000000e-011 -7.000000000000004e-004 -1.111786681022186e-003 
1.650000000000000e-011 -6.999999999999989e-004 -1.143715320264218e-003 
1.670000000000000e-011 -6.999999999999995e-004 -1.207537193003440e-003 
1.690000000000000e-011 -6.999999999999992e-004 -1.275036440451611e-003 
1.710000000000000e-011 -7.000000000000004e-004 -1.294842491877973e-003 
1.730000000000000e-011 -6.999999999999992e-004 -1.235806629249405e-003 
1.750000000000000e-011 -6.999999999999997e-004 -1.154186746896681e-003 
1.770000000000000e-011 -7.000000000000003e-004 -1.115079764903485e-003 
1.790000000000000e-011 -7.000000000000011e-004 -1.083804451916245e-003 
1.810000000000000e-011 -7.000000000000000e-004 -1.112296786029917e-003 
1.830000000000000e-011 -6.999999999999991e-004 -1.244678705886811e-003 
1.850000000000000e-011 -6.999999999999998e-004 -1.324714432116904e-003 
1.870000000000000e-011 -7.000000000000005e-004 -1.351848203850560e-003 
1.890000000000000e-011 -6.999999999999997e-004 -1.311607643830241e-003 
1.910000000000000e-011 -6.999999999999989e-004 -1.235600794302842e-003 
1.930000000000000e-011 -7.000000000000003e-004 -1.216263422862502e-003 
1.950000000000000e-011 -6.999999999999998e-004 -1.132015335595976e-003 
1.970000000000000e-011 -7.000000000000004e-004 -1.145904336459773e-003 
1.990000000000000e-011 -7.000000000000008e-004 -1.271825795091194e-003 
2.010000000000000e-011 -7.000000000000000e-004 -1.358070763803667e-003 
2.030000000000000e-011 -6.999999999999995e-004 -1.445883759315532e-003 
2.050000000000000e-011 -6.999999999999995e-004 -1.395003986636962e-003 
2.070000000000000e-011 -6.999999999999997e-004 -1.285483448544140e-003 
2.090000000000000e-011 -6.999999999999997e-004 -1.201727378847792e-003 
2.110000000000000e-011 -6.999999999999997e-004 -1.154590124284507e-003 
2.130000000000000e-011 -7.000000000000002e-004 -1.117739756743919e-003 
2.150000000000000e-011 -7.000000000000005e-004 -1.188203715230109e-003 
2.170000000000000e-011 -7.000000000000003e-004 -1.268120050707356e-003 
2.190000000000000e-011 -7.000000000000003e-004 -1.334002840602863e-003 
2.210000000000000e-011 -6.999999999999997e-004 -1.317294420351797e-003 
2.230000000000000e-011 -7.000000000000009e-004 -1.286119549070898e-003 
2.250000000000000e-011 -7.000000000000003e-004 -1.210431470303402e-003 
2.270000000000000e-011 -6.999999999999991e-004 -1.159959788352194e-003 
2.290000000000000e-011 -7.000000000000004e-004 -1.077637340820350e-003 
2.310000000000000e-011 -6.999999999999993e-004 -1.162911750947809e-003 
2.330000000000000e-011 -6.999999999999995e-004 -1.251302494249885e-003 
2.350000000000000e-011 -7.000000000000003e-004 -1.329926563093879e-003 
2.370000000000000e-011 -7.000000000000004e-004 -1.405394249199202e-003 
2.390000000000000e-011 -7.000000000000010e-004 -1.353962650205818e-003 
2.410000000000000e-011 -6.999999999999998e-004 -1.275708571001909e-003 
2.430000000000000e-011 -7.000000000000010e-004 -1.198147042067707e-003 
2.450000000000000e-011 -6.999999999999986e-004 -1.130996464946106e-003 
2.470000000000000e-011 -7.000000000000004e-004 -1.129792452857737e-003 
2.490000000000000e-011 -7.000000000000002e-004 -1.230486711213895e-003 
2.510000000000000e-011 -6.999999999999999e-004 -1.349079014912244e-003 
2.530000000000000e-011 -6.999999999999999e-004 -1.355781876124934e-003 
2.550000000000000e-011 -6.999999999999995e-004 -1.359088480891358e-003 
2.570000000000000e-011 -7.000000000000002e-004 -1.269632821714611e-003 
2.590000000000000e-011 -6.999999999999998e-004 -1.183671011577589e-003 
2.610000000000000e-011 -7.000000000000008e-004 -1.145991165027389e-003 
2.630000000000000e-011 -7.000000000000011e-004 -1.150489855918688e-003 
2.650000000000000e-011 -7.000000000000000e-004 -1.193313174637983e-003 
2.670000000000000e-011 -6.999999999999998e-004 -1.285215641127458e-003 
2.690000000000000e-011 -7.000000000000005e-004 -1.301682495804381e-003 
2.710000000000000e-011 -6.999999999999991e-004 -1.256491468356790e-003 
2.730000000000000e-011 -6.999999999999993e-004 -1.208356531512866e-003 
2.750000000000000e-011 -6.999999999999986e-004 -1.127445356304751e-003 
2.770000000000000e-011 -6.999999999999992e-004 -1.049402521040703e-003 
2.790000000000000e-011 -6.999999999999998e-004 -1.036380723974993e-003 
2.810000000000000e-011 -7.000000000000009e-004 -1.055720956707458e-003 
2.830000000000000e-011 -6.999999999999986e-004 -1.136776386213504e-003 
2.850000000000000e-011 -7.000000000000002e-004 -1.261071357632077e-003 
2.870000000000000e-011 -6.999999999999997e-004 -1.273979601891717e-003 
2.890000000000000e-011 -7.000000000000002e-004 -1.278206656867522e-003 
2.910000000000000e-011 -7.000000000000005e-004 -1.234194206853872e-003 
2.930000000000000e-011 -7.000000000000005e-004 -1.153199992598319e-003 
2.950000000000000e-011 -6.999999999999995e-004 -1.080241197323734e-003 
2.970000000000001e-011 -7.000000000000003e-004 -1.078395517915104e-003 
2.990000000000001e-011 -7.000000000000005e-004 -1.091528923332606e-003 
3.010000000000001e-011 -7.000000000000005e-004 -1.219726364306862e-003 
3.030000000000001e-011 -6.999999999999999e-004 -1.298294047905362e-003 
3.050000000000002e-011 -7.000000000000000e-004 -1.342201832911004e-003 
3.070000000000002e-011 -7.000000000000003e-004 -1.326195164883859e-003 
3.090000000000002e-011 -7.000000000000003e-004 -1.263140975988060e-003 
3.110000000000003e-011 -6.999999999999993e-004 -1.171718699118878e-003 
3.130000000000003e-011 -6.999999999999999e-004 -1.114051128303816e-003 
3.150000000000003e-011 -7.000000000000005e-004 -1.143536753827148e-003 
3.170000000000004e-011 -6.999999999999991e-004 -1.240723091372700e-003 
3.190000000000004e-011 -6.999999999999997e-004 -1.359385966052534e-003 
3.210000000000004e-011 -7.000000000000003e-004 -1.393200969253450e-003 
3.230000000000005e-011 -6.999999999999995e-004 -1.337955747746620e-003 
3.250000000000005e-011 -7.000000000000009e-004 -1.264289747750991e-003 
3.270000000000005e-011 -7.000000000000004e-004 -1.160331269246031e-003 
3.290000000000006e-011 -6.999999999999999e-004 -1.106830104512873e-003 
3.310000000000006e-011 -7.000000000000003e-004 -1.115241513436755e-003 
3.330000000000006e-011 -7.000000000000010e-004 -1.136772999833961e-003 
3.350000000000007e-011 -7.000000000000004e-004 -1.258070981597884e-003 
3.370000000000007e-011 -6.999999999999997e-004 -1.320666163708390e-003 
3.390000000000007e-011 -7.000000000000003e-004 -1.346236183052969e-003 
3.410000000000008e-011 -6.999999999999998e-004 -1.271462890388371e-003 
3.430000000000008e-011 -6.999999999999989e-004 -1.179263376174911e-003 
3.450000000000008e-011 -6.999999999999995e-004 -1.126801254737947e-003 
3.470000000000008e-011 -6.999999999999999e-004 -1.102808699211796e-003 
3.490000000000009e-011 -7.000000000000005e-004 -1.166942008834074e-003 
3.510000000000009e-011 -7.000000000000011e-004 -1.228888989383810e-003 
3.530000000000009e-011 -7.000000000000002e-004 -1.272319873560441e-003 
3.550000000000010e-011 -6.999999999999998e-004 -1.322436555989355e-003 
3.570000000000010e-011 -6.999999999999995e-004 -1.308737671450026e-003 
3.590000000000010e-011 -7.000000000000004e-004 -1.238133288528683e-003 
3.610000000000011e-011 -6.999999999999993e-004 -1.204476539127559e-003 
3.630000000000011e-011 -6.999999999999995e-004 -1.113170966254524e-003 
3.650000000000011e-011 -6.999999999999999e-004 -1.120502755379704e-003 
3.670000000000012e-011 -6.999999999999988e-004 -1.187446726961243e-003 
3.690000000000012e-011 -6.999999999999999e-004 -1.265324979807086e-003 
3.710000000000012e-011 -7.000000000000004e-004 -1.300643857451396e-003 
3.730000000000013e-011 -7.000000000000003e-004 -1.337818851973520e-003 
3.750000000000013e-011 -7.000000000000002e-004 -1.297725747889321e-003 
3.770000000000013e-011 -6.999999999999992e-004 -1.217154690583367e-003 
3.790000000000014e-011 -7.000000000000003e-004 -1.176510382387311e-003 
3.810000000000014e-011 -7.000000000000003e-004 -1.168109307976770e-003 
3.830000000000014e-011 -6.999999999999997e-004 -1.177509061150783e-003 
3.850000000000015e-011 -7.000000000000003e-004 -1.229540700219295e-003 
3.870000000000015e-011 -7.000000000000000e-004 -1.330711729183792e-003 
3.890000000000015e-011 -7.000000000000008e-004 -1.351789973296333e-003 
3.910000000000015e-011 -6.999999999999986e-004 -1.341102607378262e-003 
3.930000000000016e-011 -6.999999999999989e-004 -1.288007113305689e-003 
3.950000000000016e-011 -6.999999999999999e-004 -1.163941174050676e-003 
3.970000000000016e-011 -7.000000000000002e-004 -1.103822354663212e-003 
3.990000000000017e-011 -6.999999999999993e-004 -1.122566265598708e-003 
4.010000000000017e-011 -7.000000000000000e-004 -1.174019423330636e-003 
4.030000000000017e-011 -6.999999999999997e-004 -1.275873501632181e-003 
4.050000000000018e-011 -7.000000000000000e-004 -1.316713511225710e-003 
4.070000000000018e-011 -7.000000000000013e-004 -1.311146754162856e-003 
4.090000000000018e-011 -7.000000000000008e-004 -1.257826387878013e-003 
4.110000000000019e-011 -7.000000000000000e-004 -1.158777695787123e-003 
4.130000000000019e-011 -7.000000000000003e-004 -1.102588703457532e-003 
4.150000000000019e-011 -6.999999999999987e-004 -1.077446460450453e-003 
4.170000000000020e-011 -6.999999999999998e-004 -1.093986150185131e-003 
4.190000000000020e-011 -6.999999999999997e-004 -1.241550757704987e-003 
4.210000000000020e-011 -6.999999999999992e-004 -1.334990809066672e-003 
4.230000000000021e-011 -7.000000000000003e-004 -1.363935332587892e-003 
4.250000000000021e-011 -6.999999999999988e-004 -1.288319480482945e-003 
4.270000000000021e-011 -7.000000000000002e-004 -1.226869026639424e-003 
4.290000000000022e-011 -6.999999999999999e-004 -1.156040347252271e-003 
4.310000000000022e-011 -6.999999999999991e-004 -1.088075106861369e-003 
4.330000000000022e-011 -6.999999999999984e-004 -1.095406965049691e-003 
4.350000000000023e-011 -6.999999999999993e-004 -1.214627941419001e-003 
4.370000000000023e-011 -7.000000000000010e-004 -1.347384420141192e-003 
4.390000000000023e-011 -6.999999999999997e-004 -1.428704750932878e-003 
4.410000000000023e-011 -7.000000000000013e-004 -1.372908278791340e-003 
4.430000000000024e-011 -7.000000000000008e-004 -1.313197278219515e-003 
4.450000000000024e-011 -7.000000000000011e-004 -1.235767162348071e-003 
4.470000000000024e-011 -7.000000000000005e-004 -1.131150029607864e-003 
4.490000000000025e-011 -7.000000000000000e-004 -1.083663031617359e-003 
4.510000000000025e-011 -7.000000000000004e-004 -1.154093349007843e-003 
4.530000000000025e-011 -7.000000000000004e-004 -1.263767925925773e-003 
4.550000000000026e-011 -6.999999999999995e-004 -1.371536154187916e-003 
4.570000000000026e-011 -6.999999999999997e-004 -1.367347552506869e-003 
4.590000000000026e-011 -6.999999999999998e-004 -1.249558917322953e-003 
4.610000000000027e-011 -6.999999999999998e-004 -1.163173207547521e-003 
4.630000000000027e-011 -7.000000000000003e-004 -1.135339247359825e-003 
4.650000000000027e-011 -6.999999999999992e-004 -1.124886747995245e-003 
4.670000000000028e-011 -6.999999999999998e-004 -1.176768193930600e-003 
4.690000000000028e-011 -7.000000000000008e-004 -1.262348750801278e-003 
4.710000000000028e-011 -6.999999999999991e-004 -1.328803722910431e-003 
4.730000000000029e-011 -6.999999999999989e-004 -1.346921194609473e-003 
4.750000000000029e-011 -6.999999999999993e-004 -1.280712461282572e-003 
4.770000000000029e-011 -6.999999999999997e-004 -1.232284582004035e-003 
4.790000000000030e-011 -6.999999999999995e-004 -1.152564487785262e-003 
4.810000000000030e-011 -7.000000000000000e-004 -1.102415733989262e-003 
4.830000000000030e-011 -6.999999999999993e-004 -1.153431436291630e-003 
4.850000000000030e-011 -7.000000000000003e-004 -1.204029317866115e-003 
4.870000000000031e-011 -7.000000000000004e-004 -1.353256672021828e-003 
4.890000000000031e-011 -7.000000000000000e-004 -1.407155881258974e-003 
4.910000000000031e-011 -6.999999999999998e-004 -1.413889715122267e-003 
4.930000000000032e-011 -6.999999999999998e-004 -1.319585904262895e-003 
4.950000000000032e-011 -7.000000000000004e-004 -1.197513944745620e-003 
4.970000000000032e-011 -6.999999999999997e-004 -1.079993988692265e-003 
4.990000000000033e-011 -6.999999999999988e-004 -1.099849033237476e-003 
5.010000000000033e-011 -6.999999999999989e-004 -1.161610366688755e-003 
5.030000000000033e-011 -6.999999999999998e-004 -1.216602091801902e-003 
5.050000000000034e-011 -6.999999999999998e-004 -1.291331562535141e-003 
5.070000000000034e-011 -7.000000000000000e-004 -1.307158036413879e-003 
5.090000000000034e-011 -7.000000000000003e-004 -1.275799023578321e-003 
5.110000000000035e-011 -7.000000000000008e-004 -1.221457767307288e-003 
5.130000000000035e-011 -6.999999999999989e-004 -1.151534357131394e-003 
5.150000000000035e-011 -7.000000000000005e-004 -1.176596269809249e-003 
5.170000000000036e-011 -7.000000000000002e-004 -1.150010355817048e-003 
5.190000000000036e-011 -6.999999999999995e-004 -1.165967734657753e-003 
5.210000000000036e-011 -7.000000000000010e-004 -1.231157893838681e-003 
5.230000000000037e-011 -6.999999999999984e-004 -1.296040077961503e-003 
5.250000000000037e-011 -7.000000000000005e-004 -1.257832383589153e-003 
5.270000000000037e-011 -7.000000000000008e-004 -1.224974308587590e-003 
5.290000000000037e-011 -7.000000000000008e-004 -1.138653008740208e-003 
5.310000000000038e-011 -7.000000000000004e-004 -1.102172220168360e-003 
5.330000000000038e-011 -7.000000000000002e-004 -1.127082114660804e-003 
5.350000000000038e-011 -6.999999999999997e-004 -1.173055528185470e-003 
5.370000000000039e-011 -6.999999999999998e-004 -1.307882729990750e-003 
5.390000000000039e-011 -7.000000000000000e-004 -1.405103332597747e-003 
5.410000000000039e-011 -6.999999999999993e-004 -1.413252383686688e-003 
5.430000000000040e-011 -7.000000000000002e-004 -1.339684022727750e-003 
5.450000000000040e-011 -6.999999999999999e-004 -1.223928860770892e-003 
5.470000000000040e-011 -6.999999999999992e-004 -1.162736523325462e-003 
5.490000000000041e-011 -7.000000000000002e-004 -1.116948742246725e-003 
5.510000000000041e-011 -7.000000000000002e-004 -1.121722632899218e-003 
5.530000000000041e-011 -6.999999999999991e-004 -1.154291953495095e-003 
5.550000000000042e-011 -7.000000000000004e-004 -1.218249533010968e-003 
5.570000000000042e-011 -7.000000000000004e-004 -1.233276494355403e-003 
5.590000000000042e-011 -6.999999999999998e-004 -1.281374767990717e-003 
5.610000000000043e-011 -6.999999999999998e-004 -1.167821100709646e-003 
5.630000000000043e-011 -6.999999999999989e-004 -1.133550590295154e-003 
5.650000000000043e-011 -7.000000000000002e-004 -1.097962574245896e-003 
5.670000000000044e-011 -7.000000000000009e-004 -1.070633329976667e-003 
5.690000000000044e-011 -7.000000000000005e-004 -1.131458719151742e-003 
5.710000000000044e-011 -7.000000000000004e-004 -1.176198001788232e-003 
5.730000000000044e-011 -7.000000000000003e-004 -1.263659607037956e-003 
5.750000000000045e-011 -6.999999999999998e-004 -1.281640061158429e-003 
5.770000000000045e-011 -6.999999999999995e-004 -1.293598092175386e-003 
5.790000000000045e-011 -6.999999999999998e-004 -1.189259803017866e-003 
5.810000000000046e-011 -6.999999999999993e-004 -1.149451408332306e-003 
5.830000000000046e-011 -6.999999999999997e-004 -1.119081298657633e-003 
5.850000000000046e-011 -7.000000000000008e-004 -1.086465404867331e-003 
5.870000000000045e-011 -7.000000000000002e-004 -1.125588542213270e-003 
5.890000000000045e-011 -6.999999999999989e-004 -1.217106391593923e-003 
5.910000000000045e-011 -6.999999999999997e-004 -1.291208528775533e-003 
5.930000000000044e-011 -7.000000000000009e-004 -1.310342799487949e-003 
5.950000000000044e-011 -7.000000000000010e-004 -1.250661893941472e-003 
5.970000000000044e-011 -7.000000000000003e-004 -1.210684967050928e-003 
5.990000000000043e-011 -7.000000000000010e-004 -1.123711784079852e-003 
6.010000000000043e-011 -6.999999999999989e-004 -1.078810866293136e-003 
6.030000000000043e-011 -6.999999999999993e-004 -1.150425981043926e-003 
6.050000000000042e-011 -6.999999999999992e-004 -1.236782675921600e-003 
6.070000000000042e-011 -6.999999999999997e-004 -1.303902661959375e-003 
6.090000000000042e-011 -7.000000000000000e-004 -1.345224917150517e-003 
6.110000000000042e-011 -7.000000000000002e-004 -1.335884975024825e-003 
6.130000000000041e-011 -6.999999999999987e-004 -1.254221430262354e-003 
6.150000000000041e-011 -7.000000000000005e-004 -1.197618881175520e-003 
6.170000000000041e-011 -6.999999999999998e-004 -1.150937242681299e-003 
6.190000000000040e-011 -6.999999999999999e-004 -1.176349425873443e-003 
6.210000000000040e-011 -7.000000000000011e-004 -1.251940484353146e-003 
6.230000000000040e-011 -6.999999999999997e-004 -1.365492593048452e-003 
6.250000000000039e-011 -6.999999999999987e-004 -1.439817921248145e-003 
6.270000000000039e-011 -7.000000000000008e-004 -1.425844596100488e-003 
6.290000000000039e-011 -6.999999999999991e-004 -1.368646350392031e-003 
6.310000000000038e-011 -7.000000000000002e-004 -1.250227928562133e-003 
6.330000000000038e-011 -6.999999999999998e-004 -1.130453377306711e-003 
6.350000000000038e-011 -6.999999999999988e-004 -1.072753757439379e-003 
6.370000000000037e-011 -7.000000000000003e-004 -1.147409995282168e-003 
6.390000000000037e-011 -7.000000000000000e-004 -1.240122552245990e-003 
6.410000000000037e-011 -7.000000000000000e-004 -1.353518771447370e-003 
6.430000000000036e-011 -6.999999999999991e-004 -1.326348969494263e-003 
6.450000000000036e-011 -7.000000000000000e-004 -1.299138423718985e-003 
6.470000000000036e-011 -6.999999999999995e-004 -1.245584316486486e-003 
6.490000000000035e-011 -6.999999999999999e-004 -1.160185950111223e-003 
6.510000000000035e-011 -7.000000000000000e-004 -1.143362420137141e-003 
6.530000000000035e-011 -7.000000000000008e-004 -1.218633863140607e-003 
6.550000000000034e-011 -7.000000000000004e-004 -1.287336790602237e-003 
6.570000000000034e-011 -6.999999999999995e-004 -1.382253251730770e-003 
6.590000000000034e-011 -7.000000000000003e-004 -1.442139754499082e-003 
6.610000000000033e-011 -6.999999999999997e-004 -1.359650638802787e-003 
6.630000000000033e-011 -6.999999999999991e-004 -1.230874766227707e-003 
6.650000000000033e-011 -7.000000000000005e-004 -1.106727370580440e-003 
6.670000000000032e-011 -7.000000000000013e-004 -1.076030961508554e-003 
6.690000000000032e-011 -6.999999999999998e-004 -1.096985795514467e-003 
6.710000000000032e-011 -7.000000000000005e-004 -1.171313074978387e-003 
6.730000000000031e-011 -6.999999999999999e-004 -1.262752655975086e-003 
6.750000000000031e-011 -7.000000000000010e-004 -1.322560150414463e-003 
6.770000000000031e-011 -7.000000000000004e-004 -1.288730353002734e-003 
6.790000000000030e-011 -6.999999999999999e-004 -1.225820506643135e-003 
6.810000000000030e-011 -7.000000000000009e-004 -1.100681722486045e-003 
6.830000000000030e-011 -7.000000000000008e-004 -1.023070248322778e-003 
6.850000000000029e-011 -7.000000000000010e-004 -1.056387981009349e-003 
6.870000000000029e-011 -7.000000000000008e-004 -1.134810387231571e-003 
6.890000000000029e-011 -6.999999999999993e-004 -1.261049101035883e-003 
6.910000000000028e-011 -6.999999999999993e-004 -1.329574094716143e-003 
6.930000000000028e-011 -7.000000000000004e-004 -1.332226393659407e-003 
6.950000000000028e-011 -6.999999999999992e-004 -1.296114147147238e-003 
6.970000000000027e-011 -7.000000000000003e-004 -1.231524106225835e-003 
6.990000000000027e-011 -6.999999999999999e-004 -1.147810757126564e-003 
7.010000000000027e-011 -6.999999999999991e-004 -1.085643911479961e-003 
7.030000000000026e-011 -6.999999999999995e-004 -1.120847832028733e-003 
7.050000000000026e-011 -7.000000000000000e-004 -1.218138435454670e-003 
7.070000000000026e-011 -7.000000000000005e-004 -1.264041942070308e-003 
7.090000000000025e-011 -6.999999999999993e-004 -1.327503360934772e-003 
7.110000000000025e-011 -6.999999999999997e-004 -1.292986067968287e-003 
7.130000000000025e-011 -6.999999999999998e-004 -1.226942691885889e-003 
7.150000000000024e-011 -6.999999999999995e-004 -1.197719950378302e-003 
7.170000000000024e-011 -7.000000000000004e-004 -1.135975024870426e-003 
7.190000000000024e-011 -6.999999999999989e-004 -1.104538623788979e-003 
7.210000000000023e-011 -6.999999999999993e-004 -1.170495116629931e-003 
7.230000000000023e-011 -6.999999999999993e-004 -1.280226838711687e-003 
7.250000000000023e-011 -6.999999999999991e-004 -1.341162600546613e-003 
7.270000000000023e-011 -6.999999999999992e-004 -1.356705258224263e-003 
7.290000000000022e-011 -7.000000000000005e-004 -1.289317736256818e-003 
7.310000000000022e-011 -6.999999999999999e-004 -1.199221909592750e-003 
7.330000000000022e-011 -7.000000000000011e-004 -1.085752397791657e-003 
7.350000000000021e-011 -6.999999999999998e-004 -9.892637342608967e-004 
7.370000000000021e-011 -7.000000000000000e-004 -9.981745769098705e-004 
7.390000000000021e-011 -7.000000000000004e-004 -1.093750480313182e-003 
7.410000000000020e-011 -7.000000000000004e-004 -1.189716862028959e-003 
7.430000000000020e-011 -6.999999999999997e-004 -1.293869292363610e-003 
7.450000000000020e-011 -7.000000000000000e-004 -1.377206792200958e-003 
7.470000000000019e-011 -7.000000000000005e-004 -1.333937256339523e-003 
7.490000000000019e-011 -6.999999999999991e-004 -1.227335542338273e-003 
7.510000000000019e-011 -7.000000000000005e-004 -1.124694399156650e-003 
7.530000000000018e-011 -7.000000000000004e-004 -1.090188007197583e-003 
7.550000000000018e-011 -7.000000000000002e-004 -1.107966883168410e-003 
7.570000000000018e-011 -7.000000000000008e-004 -1.210103933816501e-003 
7.590000000000017e-011 -6.999999999999995e-004 -1.295202110694813e-003 
7.610000000000017e-011 -7.000000000000011e-004 -1.342413291237791e-003 
7.630000000000017e-011 -7.000000000000004e-004 -1.257652341182682e-003 
7.650000000000016e-011 -6.999999999999995e-004 -1.227964955152030e-003 
7.670000000000016e-011 -6.999999999999995e-004 -1.153510640789449e-003 
7.690000000000016e-011 -7.000000000000010e-004 -1.090279979500322e-003 
7.710000000000015e-011 -7.000000000000004e-004 -1.133855911601182e-003 
7.730000000000015e-011 -7.000000000000004e-004 -1.195268034555748e-003 
7.750000000000015e-011 -7.000000000000005e-004 -1.265877327220926e-003 
